date,year,month,day,depth,latitude,longitude,err,anom,sst
1/10/2004,2004,1,10,0,42.875,289.375,0.21,-0.51,4.94
1/10/2004,2004,1,10,0,42.875,289.625,0.19,-0.28,5.15
1/10/2004,2004,1,10,0,43.125,289.375,0.22999999,-0.52,4.88
1/10/2004,2004,1,10,0,43.125,289.625,0.19999999,-0.37,5.0299997
1/10/2004,2004,1,10,0,43.375,289.625,0.22,-0.28,5.08
1/11/2004,2004,1,11,0,42.875,289.375,0.19,-0.57,4.81
1/11/2004,2004,1,11,0,42.875,289.625,0.17,-0.44,4.92
1/11/2004,2004,1,11,0,43.125,289.375,0.22,-0.59999996,4.73
1/11/2004,2004,1,11,0,43.125,289.625,0.17999999,-0.57,4.7599998
1/11/2004,2004,1,11,0,43.375,289.625,0.21,-0.55,4.75
1/12/2004,2004,1,12,0,42.875,289.375,0.19,-0.71999997,4.5899997
1/12/2004,2004,1,12,0,42.875,289.625,0.19,-0.55,4.74
1/12/2004,2004,1,12,0,43.125,289.375,0.21,-0.65999997,4.61
1/12/2004,2004,1,12,0,43.125,289.625,0.17999999,-0.57,4.69
1/12/2004,2004,1,12,0,43.375,289.625,0.21,-0.51,4.72
1/13/2004,2004,1,13,0,42.875,289.375,0.24,-0.75,4.49
1/13/2004,2004,1,13,0,42.875,289.625,0.24,-0.53999996,4.68
1/13/2004,2004,1,13,0,43.125,289.375,0.26999998,-0.59999996,4.5899997
1/13/2004,2004,1,13,0,43.125,289.625,0.24,-0.45999998,4.73
1/13/2004,2004,1,13,0,43.375,289.625,0.26,-0.32,4.8399997
1/14/2004,2004,1,14,0,42.875,289.375,0.26,-0.47,4.71
1/14/2004,2004,1,14,0,42.875,289.625,0.25,-0.19,4.97
1/14/2004,2004,1,14,0,43.125,289.375,0.26999998,-0.22,4.91
1/14/2004,2004,1,14,0,43.125,289.625,0.22999999,-0.01,5.12
1/14/2004,2004,1,14,0,43.375,289.625,0.22999999,0.17,5.27
1/15/2004,2004,1,15,0,42.875,289.375,0.24,-0.64,4.46
1/15/2004,2004,1,15,0,42.875,289.625,0.25,-0.34,4.75
1/15/2004,2004,1,15,0,43.125,289.375,0.26999998,-0.29999998,4.7599998
1/15/2004,2004,1,15,0,43.125,289.625,0.24,-0.049999997,5.0099998
1/15/2004,2004,1,15,0,43.375,289.625,0.26,0.22,5.2599998
1/16/2004,2004,1,16,0,42.875,289.375,0.19999999,-0.53999996,4.5
1/16/2004,2004,1,16,0,42.875,289.625,0.19,-0.11,4.91
1/16/2004,2004,1,16,0,43.125,289.375,0.21,-0.28,4.72
1/16/2004,2004,1,16,0,43.125,289.625,0.17999999,0.12,5.12
1/16/2004,2004,1,16,0,43.375,289.625,0.21,0.22,5.19
1/17/2004,2004,1,17,0,42.875,289.375,0.19,-0.19999999,4.7799997
1/17/2004,2004,1,17,0,42.875,289.625,0.16,0.22,5.19
1/17/2004,2004,1,17,0,43.125,289.375,0.21,0.02,4.97
1/17/2004,2004,1,17,0,43.125,289.625,0.17,0.42,5.37
1/17/2004,2004,1,17,0,43.375,289.625,0.19999999,0.39,5.31
1/18/2004,2004,1,18,0,42.875,289.375,0.22999999,-0.28,4.66
1/18/2004,2004,1,18,0,42.875,289.625,0.19999999,0.16,5.0899997
1/18/2004,2004,1,18,0,43.125,289.375,0.26,-0.049999997,4.85
1/18/2004,2004,1,18,0,43.125,289.625,0.22,0.34,5.25
1/18/2004,2004,1,18,0,43.375,289.625,0.25,0.29,5.17
1/19/2004,2004,1,19,0,42.875,289.375,0.22999999,-0.34,4.5499997
1/19/2004,2004,1,19,0,42.875,289.625,0.19999999,0.11,4.99
1/19/2004,2004,1,19,0,43.125,289.375,0.25,-0.19,4.66
1/19/2004,2004,1,19,0,43.125,289.625,0.19999999,0.19,5.0499997
1/19/2004,2004,1,19,0,43.375,289.625,0.22,0.049999997,4.89
1/20/2004,2004,1,20,0,42.875,289.375,0.19,-0.14999999,4.69
1/20/2004,2004,1,20,0,42.875,289.625,0.16,0.29999998,5.13
1/20/2004,2004,1,20,0,43.125,289.375,0.21,-0.04,4.77
1/20/2004,2004,1,20,0,43.125,289.625,0.17,0.35999998,5.17
1/20/2004,2004,1,20,0,43.375,289.625,0.19999999,0.22999999,5.02
1/21/2004,2004,1,21,0,42.875,289.375,0.22999999,-0.31,4.49
1/21/2004,2004,1,21,0,42.875,289.625,0.19999999,0.17999999,4.96
1/21/2004,2004,1,21,0,43.125,289.375,0.26,-0.19,4.5699997
1/21/2004,2004,1,21,0,43.125,289.625,0.21,0.25,5.02
1/21/2004,2004,1,21,0,43.375,289.625,0.24,0.07,4.81
1/22/2004,2004,1,22,0,42.875,289.375,0.24,-0.53999996,4.21
1/22/2004,2004,1,22,0,42.875,289.625,0.22,-0.07,4.67
1/22/2004,2004,1,22,0,43.125,289.375,0.28,-0.39,4.3199997
1/22/2004,2004,1,22,0,43.125,289.625,0.22999999,0.03,4.75
1/22/2004,2004,1,22,0,43.375,289.625,0.25,-0.17999999,4.52
1/23/2004,2004,1,23,0,42.875,289.375,0.19999999,-0.32,4.38
1/23/2004,2004,1,23,0,42.875,289.625,0.17999999,-0.07,4.62
1/23/2004,2004,1,23,0,43.125,289.375,0.22999999,-0.21,4.46
1/23/2004,2004,1,23,0,43.125,289.625,0.19,0.049999997,4.72
1/23/2004,2004,1,23,0,43.375,289.625,0.22,-0.12,4.5299997
1/24/2004,2004,1,24,0,42.875,289.375,0.19999999,-0.35999998,4.29
1/24/2004,2004,1,24,0,42.875,289.625,0.19,-0.06,4.58
1/24/2004,2004,1,24,0,43.125,289.375,0.22999999,-0.29999998,4.33
1/24/2004,2004,1,24,0,43.125,289.625,0.17999999,0.04,4.66
1/24/2004,2004,1,24,0,43.375,289.625,0.21,-0.14999999,4.46
1/25/2004,2004,1,25,0,42.875,289.375,0.19,-0.34,4.2599998
1/25/2004,2004,1,25,0,42.875,289.625,0.17,0.01,4.61
1/25/2004,2004,1,25,0,43.125,289.375,0.21,-0.29,4.29
1/25/2004,2004,1,25,0,43.125,289.625,0.17,0.049999997,4.63
1/25/2004,2004,1,25,0,43.375,289.625,0.19999999,-0.13,4.43
1/26/2004,2004,1,26,0,42.875,289.375,0.19,-0.28,4.2799997
1/26/2004,2004,1,26,0,42.875,289.625,0.17,0.19,4.73
1/26/2004,2004,1,26,0,43.125,289.375,0.21,-0.17,4.36
1/26/2004,2004,1,26,0,43.125,289.625,0.17,0.25,4.79
1/26/2004,2004,1,26,0,43.375,289.625,0.19999999,0.07,4.5899997
1/27/2004,2004,1,27,0,42.875,289.375,0.22999999,-0.37,4.14
1/27/2004,2004,1,27,0,42.875,289.625,0.19999999,0.19999999,4.7
1/27/2004,2004,1,27,0,43.125,289.375,0.24,-0.19999999,4.29
1/27/2004,2004,1,27,0,43.125,289.625,0.19,0.29999998,4.7799997
1/27/2004,2004,1,27,0,43.375,289.625,0.21,0.17999999,4.66
1/28/2004,2004,1,28,0,42.875,289.375,0.26,-0.84999996,3.62
1/28/2004,2004,1,28,0,42.875,289.625,0.24,-0.21,4.25
1/28/2004,2004,1,28,0,43.125,289.375,0.29,-0.66999996,3.77
1/28/2004,2004,1,28,0,43.125,289.625,0.24,-0.13,4.31
1/28/2004,2004,1,28,0,43.375,289.625,0.26,-0.19999999,4.22
1/29/2004,2004,1,29,0,42.875,289.375,0.25,-0.96999997,3.4499998
1/29/2004,2004,1,29,0,42.875,289.625,0.22999999,-0.39,4.02
1/29/2004,2004,1,29,0,43.125,289.375,0.29999998,-0.95,3.4399998
1/29/2004,2004,1,29,0,43.125,289.625,0.25,-0.5,3.8899999
1/29/2004,2004,1,29,0,43.375,289.625,0.28,-0.69,3.6899998
1/30/2004,2004,1,30,0,42.875,289.375,0.22999999,-0.78,3.6
1/30/2004,2004,1,30,0,42.875,289.625,0.19,-0.16,4.2
1/30/2004,2004,1,30,0,43.125,289.375,0.28,-0.88,3.47
1/30/2004,2004,1,30,0,43.125,289.625,0.22,-0.39,3.9599998
1/30/2004,2004,1,30,0,43.375,289.625,0.26,-0.68,3.6599998
1/31/2004,2004,1,31,0,42.875,289.375,0.24,-1.01,3.31
1/31/2004,2004,1,31,0,42.875,289.625,0.21,-0.32999998,3.98
1/31/2004,2004,1,31,0,43.125,289.375,0.28,-1.06,3.24
1/31/2004,2004,1,31,0,43.125,289.625,0.22,-0.51,3.8
1/31/2004,2004,1,31,0,43.375,289.625,0.25,-0.75,3.54
2/1/2004,2004,2,1,0,42.875,289.375,0.19999999,-0.53,3.74
2/1/2004,2004,2,1,0,42.875,289.625,0.17,0.14999999,4.41
2/1/2004,2004,2,1,0,43.125,289.375,0.24,-0.68,3.57
2/1/2004,2004,2,1,0,43.125,289.625,0.19,-0.08,4.17
2/1/2004,2004,2,1,0,43.375,289.625,0.22999999,-0.53999996,3.7099998
2/2/2004,2004,2,2,0,42.875,289.375,0.19,-0.38,3.85
2/2/2004,2004,2,2,0,42.875,289.625,0.16,0.32,4.54
2/2/2004,2004,2,2,0,43.125,289.375,0.22,-0.51,3.6999998
2/2/2004,2004,2,2,0,43.125,289.625,0.17999999,0.099999994,4.31
2/2/2004,2004,2,2,0,43.375,289.625,0.22,-0.53999996,3.6599998
2/3/2004,2004,2,3,0,42.875,289.375,0.22999999,-0.7,3.48
2/3/2004,2004,2,3,0,42.875,289.625,0.19999999,-0.02,4.15
2/3/2004,2004,2,3,0,43.125,289.375,0.26,-0.71,3.4499998
2/3/2004,2004,2,3,0,43.125,289.625,0.21,-0.13,4.0299997
2/3/2004,2004,2,3,0,43.375,289.625,0.24,-0.48999998,3.6699998
2/4/2004,2004,2,4,0,42.875,289.375,0.19,-0.17999999,3.9499998
2/4/2004,2004,2,4,0,42.875,289.625,0.16,0.45,4.58
2/4/2004,2004,2,4,0,43.125,289.375,0.21,-0.08,4.0299997
2/4/2004,2004,2,4,0,43.125,289.625,0.17,0.44,4.56
2/4/2004,2004,2,4,0,43.375,289.625,0.19999999,0.21,4.3199997
2/5/2004,2004,2,5,0,42.875,289.375,0.19,-0.04,4.0499997
2/5/2004,2004,2,5,0,42.875,289.625,0.16,0.48999998,4.5699997
2/5/2004,2004,2,5,0,43.125,289.375,0.21,0.089999996,4.16
2/5/2004,2004,2,5,0,43.125,289.625,0.17,0.56,4.63
2/5/2004,2004,2,5,0,43.375,289.625,0.19999999,0.39999998,4.47
2/6/2004,2004,2,6,0,42.875,289.375,0.22999999,-0.42,3.62
2/6/2004,2004,2,6,0,42.875,289.625,0.19999999,0.17,4.2
2/6/2004,2004,2,6,0,43.125,289.375,0.26,-0.39999998,3.62
2/6/2004,2004,2,6,0,43.125,289.625,0.22,0.13,4.16
2/6/2004,2004,2,6,0,43.375,289.625,0.25,-0.11,3.9099998
2/7/2004,2004,2,7,0,42.875,289.375,0.22999999,-0.65,3.35
2/7/2004,2004,2,7,0,42.875,289.625,0.22,-0.11,3.8799999
2/7/2004,2004,2,7,0,43.125,289.375,0.26,-0.59999996,3.3799999
2/7/2004,2004,2,7,0,43.125,289.625,0.22,-0.21,3.77
2/7/2004,2004,2,7,0,43.375,289.625,0.25,-0.48,3.49
2/8/2004,2004,2,8,0,42.875,289.375,0.17999999,-0.17999999,3.76
2/8/2004,2004,2,8,0,42.875,289.625,0.16,0.41,4.3399997
2/8/2004,2004,2,8,0,43.125,289.375,0.21,-0.13,3.8
2/8/2004,2004,2,8,0,43.125,289.625,0.17,0.35,4.29
2/8/2004,2004,2,8,0,43.375,289.625,0.19999999,0.12,4.06
2/9/2004,2004,2,9,0,42.875,289.375,0.19999999,-0.13,3.77
2/9/2004,2004,2,9,0,42.875,289.625,0.17,0.47,4.36
2/9/2004,2004,2,9,0,43.125,289.375,0.22999999,-0.11,3.77
2/9/2004,2004,2,9,0,43.125,289.625,0.17999999,0.39999998,4.29
2/9/2004,2004,2,9,0,43.375,289.625,0.22,0.14,4.0299997
2/10/2004,2004,2,10,0,42.875,289.375,0.24,-0.52,3.33
2/10/2004,2004,2,10,0,42.875,289.625,0.21,0.12,3.97
2/10/2004,2004,2,10,0,43.125,289.375,0.28,-0.59,3.24
2/10/2004,2004,2,10,0,43.125,289.625,0.22,-0.03,3.82
2/10/2004,2004,2,10,0,43.375,289.625,0.25,-0.37,3.47
2/11/2004,2004,2,11,0,42.875,289.375,0.24,-0.68,3.1299999
2/11/2004,2004,2,11,0,42.875,289.625,0.19999999,0.07,3.87
2/11/2004,2004,2,11,0,43.125,289.375,0.26,-0.59,3.1999998
2/11/2004,2004,2,11,0,43.125,289.625,0.19999999,0.04,3.84
2/11/2004,2004,2,11,0,43.375,289.625,0.22,-0.21,3.58
2/12/2004,2004,2,12,0,42.875,289.375,0.22999999,-0.47,3.29
2/12/2004,2004,2,12,0,42.875,289.625,0.19999999,0.26,4.0099998
2/12/2004,2004,2,12,0,43.125,289.375,0.26,-0.53999996,3.21
2/12/2004,2004,2,12,0,43.125,289.625,0.22,0.08,3.83
2/12/2004,2004,2,12,0,43.375,289.625,0.25,-0.32,3.4299998
2/13/2004,2004,2,13,0,42.875,289.375,0.19,-0.07,3.6399999
2/13/2004,2004,2,13,0,42.875,289.625,0.16,0.58,4.2799997
2/13/2004,2004,2,13,0,43.125,289.375,0.21,-0.19999999,3.5
2/13/2004,2004,2,13,0,43.125,289.625,0.17999999,0.38,4.0899997
2/13/2004,2004,2,13,0,43.375,289.625,0.22,-0.04,3.6599998
2/14/2004,2004,2,14,0,42.875,289.375,0.19,-0.049999997,3.62
2/14/2004,2004,2,14,0,42.875,289.625,0.16,0.56,4.22
2/14/2004,2004,2,14,0,43.125,289.375,0.21,-0.099999994,3.55
2/14/2004,2004,2,14,0,43.125,289.625,0.17,0.42,4.08
2/14/2004,2004,2,14,0,43.375,289.625,0.19999999,0.17999999,3.84
2/15/2004,2004,2,15,0,42.875,289.375,0.22999999,-0.35999998,3.26
2/15/2004,2004,2,15,0,42.875,289.625,0.19999999,0.25,3.86
2/15/2004,2004,2,15,0,43.125,289.375,0.26,-0.29999998,3.31
2/15/2004,2004,2,15,0,43.125,289.625,0.22,0.19999999,3.81
2/15/2004,2004,2,15,0,43.375,289.625,0.25,0.12,3.73
2/16/2004,2004,2,16,0,42.875,289.375,0.19,-0.13,3.48
2/16/2004,2004,2,16,0,42.875,289.625,0.16,0.41,4.0099998
2/16/2004,2004,2,16,0,43.125,289.375,0.21,-0.04,3.56
2/16/2004,2004,2,16,0,43.125,289.625,0.17,0.39999998,4
2/16/2004,2004,2,16,0,43.375,289.625,0.19999999,0.32,3.9199998
2/17/2004,2004,2,17,0,42.875,289.375,0.22999999,-0.38,3.21
2/17/2004,2004,2,17,0,42.875,289.625,0.19999999,0.13,3.7099998
2/17/2004,2004,2,17,0,43.125,289.375,0.26,-0.32,3.26
2/17/2004,2004,2,17,0,43.125,289.625,0.19999999,0.04,3.6299999
2/17/2004,2004,2,17,0,43.375,289.625,0.22999999,-0.02,3.57
2/18/2004,2004,2,18,0,42.875,289.375,0.26999998,-0.82,2.76
2/18/2004,2004,2,18,0,42.875,289.625,0.25,-0.38,3.1899998
2/18/2004,2004,2,18,0,43.125,289.375,0.29999998,-0.65,2.9199998
2/18/2004,2004,2,18,0,43.125,289.625,0.25,-0.37,3.21
2/18/2004,2004,2,18,0,43.375,289.625,0.26999998,-0.39999998,3.1799998
2/19/2004,2004,2,19,0,42.875,289.375,0.24,-0.17,3.4099998
2/19/2004,2004,2,19,0,42.875,289.625,0.21,0.42,3.98
2/19/2004,2004,2,19,0,43.125,289.375,0.26999998,0.03,3.59
2/19/2004,2004,2,19,0,43.125,289.625,0.22,0.45999998,4.02
2/19/2004,2004,2,19,0,43.375,289.625,0.25,0.26999998,3.83
2/20/2004,2004,2,20,0,42.875,289.375,0.19999999,0.22999999,3.79
2/20/2004,2004,2,20,0,42.875,289.625,0.17,0.75,4.2999997
2/20/2004,2004,2,20,0,43.125,289.375,0.22999999,0.38,3.9199998
2/20/2004,2004,2,20,0,43.125,289.625,0.17999999,0.79999995,4.35
2/20/2004,2004,2,20,0,43.375,289.625,0.21,0.65,4.2
2/21/2004,2004,2,21,0,42.875,289.375,0.24,-0.08,3.47
2/21/2004,2004,2,21,0,42.875,289.625,0.21,0.48999998,4.0299997
2/21/2004,2004,2,21,0,43.125,289.375,0.26999998,0.14999999,3.6899998
2/21/2004,2004,2,21,0,43.125,289.625,0.22,0.57,4.11
2/21/2004,2004,2,21,0,43.375,289.625,0.25,0.47,4.0099998
2/22/2004,2004,2,22,0,42.875,289.375,0.26999998,-0.51,3.03
2/22/2004,2004,2,22,0,42.875,289.625,0.26999998,-0.089999996,3.4299998
2/22/2004,2004,2,22,0,43.125,289.375,0.29999998,-0.28,3.25
2/22/2004,2004,2,22,0,43.125,289.625,0.26999998,-0.01,3.52
2/22/2004,2004,2,22,0,43.375,289.625,0.29,-0.02,3.5
2/23/2004,2004,2,23,0,42.875,289.375,0.22999999,-0.13,3.3999999
2/23/2004,2004,2,23,0,42.875,289.625,0.21,0.22999999,3.75
2/23/2004,2004,2,23,0,43.125,289.375,0.26,0.02,3.53
2/23/2004,2004,2,23,0,43.125,289.625,0.22,0.31,3.82
2/23/2004,2004,2,23,0,43.375,289.625,0.25,0.19999999,3.7099998
2/24/2004,2004,2,24,0,42.875,289.375,0.17999999,0,3.51
2/24/2004,2004,2,24,0,42.875,289.625,0.16,0.34,3.85
2/24/2004,2004,2,24,0,43.125,289.375,0.21,0.19999999,3.6899998
2/24/2004,2004,2,24,0,43.125,289.625,0.17,0.47,3.97
2/24/2004,2004,2,24,0,43.375,289.625,0.19999999,0.38,3.8799999
2/25/2004,2004,2,25,0,42.875,289.375,0.17999999,-0.11,3.3899999
2/25/2004,2004,2,25,0,42.875,289.625,0.16,0.17999999,3.6699998
2/25/2004,2004,2,25,0,43.125,289.375,0.21,0.11,3.6
2/25/2004,2004,2,25,0,43.125,289.625,0.17,0.32,3.81
2/25/2004,2004,2,25,0,43.375,289.625,0.19999999,0.22,3.7099998
2/26/2004,2004,2,26,0,42.875,289.375,0.17999999,-0.04,3.4499998
2/26/2004,2004,2,26,0,42.875,289.625,0.16,0.22999999,3.7099998
2/26/2004,2004,2,26,0,43.125,289.375,0.21,0.13,3.6
2/26/2004,2004,2,26,0,43.125,289.625,0.17,0.34,3.82
2/26/2004,2004,2,26,0,43.375,289.625,0.19999999,0.14999999,3.62
2/27/2004,2004,2,27,0,42.875,289.375,0.19,0.07,3.55
2/27/2004,2004,2,27,0,42.875,289.625,0.17,0.32999998,3.79
2/27/2004,2004,2,27,0,43.125,289.375,0.21,0.21,3.6699998
2/27/2004,2004,2,27,0,43.125,289.625,0.17,0.39999998,3.87
2/27/2004,2004,2,27,0,43.375,289.625,0.19999999,0.14999999,3.61
2/28/2004,2004,2,28,0,42.875,289.375,0.17999999,0.02,3.49
2/28/2004,2004,2,28,0,42.875,289.625,0.16,0.31,3.77
2/28/2004,2004,2,28,0,43.125,289.375,0.21,0.13,3.58
2/28/2004,2004,2,28,0,43.125,289.625,0.17,0.32999998,3.78
2/28/2004,2004,2,28,0,43.375,289.625,0.19999999,0,3.4499998
2/29/2004,2004,2,29,0,42.875,289.375,0.17999999,0.03,3.49
2/29/2004,2004,2,29,0,42.875,289.625,0.16,0.35999998,3.81
2/29/2004,2004,2,29,0,43.125,289.375,0.21,0.089999996,3.53
2/29/2004,2004,2,29,0,43.125,289.625,0.17,0.28,3.72
2/29/2004,2004,2,29,0,43.375,289.625,0.19999999,-0.13,3.3
3/1/2004,2004,3,1,0,42.875,289.375,0.22,-0.04,3.4099998
3/1/2004,2004,3,1,0,42.875,289.625,0.19999999,0.14999999,3.58
3/1/2004,2004,3,1,0,43.125,289.375,0.26,0.03,3.46
3/1/2004,2004,3,1,0,43.125,289.625,0.21,0.07,3.5
3/1/2004,2004,3,1,0,43.375,289.625,0.25,-0.16,3.26
3/2/2004,2004,3,2,0,42.875,289.375,0.22999999,-0.08,3.36
3/2/2004,2004,3,2,0,42.875,289.625,0.21,0.17999999,3.6
3/2/2004,2004,3,2,0,43.125,289.375,0.26,0,3.4099998
3/2/2004,2004,3,2,0,43.125,289.625,0.22,0.13,3.55
3/2/2004,2004,3,2,0,43.375,289.625,0.25,-0.12,3.29
3/3/2004,2004,3,3,0,42.875,289.375,0.17999999,0.099999994,3.52
3/3/2004,2004,3,3,0,42.875,289.625,0.16,0.39999998,3.81
3/3/2004,2004,3,3,0,43.125,289.375,0.21,0.02,3.4299998
3/3/2004,2004,3,3,0,43.125,289.625,0.17,0.21,3.61
3/3/2004,2004,3,3,0,43.375,289.625,0.19999999,-0.19999999,3.1999998
3/4/2004,2004,3,4,0,42.875,289.375,0.19999999,0.06,3.47
3/4/2004,2004,3,4,0,42.875,289.625,0.19,0.37,3.77
3/4/2004,2004,3,4,0,43.125,289.375,0.24,0.02,3.4099998
3/4/2004,2004,3,4,0,43.125,289.625,0.19999999,0.19,3.59
3/4/2004,2004,3,4,0,43.375,289.625,0.24,-0.17999999,3.1999998
3/5/2004,2004,3,5,0,42.875,289.375,0.25,-0.12,3.28
3/5/2004,2004,3,5,0,42.875,289.625,0.25,0.12,3.5
3/5/2004,2004,3,5,0,43.125,289.375,0.29,-0.13,3.24
3/5/2004,2004,3,5,0,43.125,289.625,0.26,-0.04,3.34
3/5/2004,2004,3,5,0,43.375,289.625,0.28,-0.32,3.05
3/6/2004,2004,3,6,0,42.875,289.375,0.26999998,-0.29999998,3.08
3/6/2004,2004,3,6,0,42.875,289.625,0.25,0.01,3.3899999
3/6/2004,2004,3,6,0,43.125,289.375,0.29999998,-0.35999998,3
3/6/2004,2004,3,6,0,43.125,289.625,0.26,-0.16,3.21
3/6/2004,2004,3,6,0,43.375,289.625,0.28,-0.39,2.97
3/7/2004,2004,3,7,0,42.875,289.375,0.26,-0.45,2.9299998
3/7/2004,2004,3,7,0,42.875,289.625,0.24,-0.13,3.23
3/7/2004,2004,3,7,0,43.125,289.375,0.29999998,-0.63,2.72
3/7/2004,2004,3,7,0,43.125,289.625,0.25,-0.35,3
3/7/2004,2004,3,7,0,43.375,289.625,0.26999998,-0.56,2.79
3/8/2004,2004,3,8,0,42.875,289.375,0.26999998,-0.55,2.82
3/8/2004,2004,3,8,0,42.875,289.625,0.25,-0.21,3.1399999
3/8/2004,2004,3,8,0,43.125,289.375,0.29999998,-0.84,2.5
3/8/2004,2004,3,8,0,43.125,289.625,0.26,-0.56,2.79
3/8/2004,2004,3,8,0,43.375,289.625,0.28,-0.85999995,2.47
3/9/2004,2004,3,9,0,42.875,289.375,0.22999999,-0.35,3
3/9/2004,2004,3,9,0,42.875,289.625,0.21,-0.06,3.28
3/9/2004,2004,3,9,0,43.125,289.375,0.26,-0.66999996,2.6599998
3/9/2004,2004,3,9,0,43.125,289.625,0.22,-0.5,2.83
3/9/2004,2004,3,9,0,43.375,289.625,0.25,-0.94,2.3799999
3/10/2004,2004,3,10,0,42.875,289.375,0.17999999,-0.11,3.23
3/10/2004,2004,3,10,0,42.875,289.625,0.16,0.21,3.54
3/10/2004,2004,3,10,0,43.125,289.375,0.21,-0.41,2.9099998
3/10/2004,2004,3,10,0,43.125,289.625,0.17999999,-0.24,3.08
3/10/2004,2004,3,10,0,43.375,289.625,0.21,-0.78999996,2.52
3/11/2004,2004,3,11,0,42.875,289.375,0.22999999,-0.19999999,3.1299999
3/11/2004,2004,3,11,0,42.875,289.625,0.21,0.089999996,3.3999999
3/11/2004,2004,3,11,0,43.125,289.375,0.26,-0.52,2.78
3/11/2004,2004,3,11,0,43.125,289.625,0.22,-0.39999998,2.9099998
3/11/2004,2004,3,11,0,43.375,289.625,0.25,-0.93,2.36
3/12/2004,2004,3,12,0,42.875,289.375,0.22999999,-0.38,2.9399998
3/12/2004,2004,3,12,0,42.875,289.625,0.19999999,-0.099999994,3.1999998
3/12/2004,2004,3,12,0,43.125,289.375,0.26,-0.74,2.56
3/12/2004,2004,3,12,0,43.125,289.625,0.22,-0.63,2.6599998
3/12/2004,2004,3,12,0,43.375,289.625,0.25,-1.15,2.1299999
3/13/2004,2004,3,13,0,42.875,289.375,0.19,-0.32999998,2.98
3/13/2004,2004,3,13,0,42.875,289.625,0.16,-0.06,3.23
3/13/2004,2004,3,13,0,43.125,289.375,0.21,-0.71,2.57
3/13/2004,2004,3,13,0,43.125,289.625,0.17,-0.59999996,2.6799998
3/13/2004,2004,3,13,0,43.375,289.625,0.19999999,-1.18,2.09
3/14/2004,2004,3,14,0,42.875,289.375,0.22999999,-0.39999998,2.8899999
3/14/2004,2004,3,14,0,42.875,289.625,0.19999999,-0.14,3.1399999
3/14/2004,2004,3,14,0,43.125,289.375,0.25,-0.71999997,2.55
3/14/2004,2004,3,14,0,43.125,289.625,0.21,-0.61,2.6599998
3/14/2004,2004,3,14,0,43.375,289.625,0.22999999,-1.05,2.2
3/15/2004,2004,3,15,0,42.875,289.375,0.22999999,-0.53999996,2.74
3/15/2004,2004,3,15,0,42.875,289.625,0.21,-0.35999998,2.9099998
3/15/2004,2004,3,15,0,43.125,289.375,0.26,-0.87,2.3899999
3/15/2004,2004,3,15,0,43.125,289.625,0.22,-0.78,2.47
3/15/2004,2004,3,15,0,43.375,289.625,0.25,-1.13,2.11
3/16/2004,2004,3,16,0,42.875,289.375,0.19,-0.48999998,2.78
3/16/2004,2004,3,16,0,42.875,289.625,0.17,-0.32999998,2.9299998
3/16/2004,2004,3,16,0,43.125,289.375,0.21,-0.75,2.5
3/16/2004,2004,3,16,0,43.125,289.625,0.17,-0.66999996,2.58
3/16/2004,2004,3,16,0,43.375,289.625,0.19999999,-1.01,2.23
3/17/2004,2004,3,17,0,42.875,289.375,0.22999999,-0.66999996,2.6499999
3/17/2004,2004,3,17,0,42.875,289.625,0.21,-0.48999998,2.82
3/17/2004,2004,3,17,0,43.125,289.375,0.26,-0.95,2.34
3/17/2004,2004,3,17,0,43.125,289.625,0.22,-0.85999995,2.4299998
3/17/2004,2004,3,17,0,43.375,289.625,0.25,-1.1999999,2.08
3/18/2004,2004,3,18,0,42.875,289.375,0.26999998,-0.96999997,2.3899999
3/18/2004,2004,3,18,0,42.875,289.625,0.26999998,-0.87,2.48
3/18/2004,2004,3,18,0,43.125,289.375,0.31,-1.31,2.03
3/18/2004,2004,3,18,0,43.125,289.625,0.26999998,-1.3,2.04
3/18/2004,2004,3,18,0,43.375,289.625,0.29,-1.5899999,1.73
3/19/2004,2004,3,19,0,42.875,289.375,0.22999999,-0.90999997,2.51
3/19/2004,2004,3,19,0,42.875,289.625,0.19999999,-0.64,2.76
3/19/2004,2004,3,19,0,43.125,289.375,0.26,-1.16,2.23
3/19/2004,2004,3,19,0,43.125,289.625,0.22,-0.96999997,2.4099998
3/19/2004,2004,3,19,0,43.375,289.625,0.25,-1.23,2.1399999
3/20/2004,2004,3,20,0,42.875,289.375,0.19,-0.91999996,2.54
3/20/2004,2004,3,20,0,42.875,289.625,0.16,-0.56,2.8799999
3/20/2004,2004,3,20,0,43.125,289.375,0.21,-1.0699999,2.36
3/20/2004,2004,3,20,0,43.125,289.625,0.17,-0.78,2.6499999
3/20/2004,2004,3,20,0,43.375,289.625,0.19999999,-0.96,2.46
3/21/2004,2004,3,21,0,42.875,289.375,0.22999999,-1.15,2.36
3/21/2004,2004,3,21,0,42.875,289.625,0.19999999,-0.78999996,2.7
3/21/2004,2004,3,21,0,43.125,289.375,0.26,-1.41,2.07
3/21/2004,2004,3,21,0,43.125,289.625,0.22,-1.11,2.37
3/21/2004,2004,3,21,0,43.375,289.625,0.25,-1.28,2.19
3/22/2004,2004,3,22,0,42.875,289.375,0.17999999,-1.41,2.1499999
3/22/2004,2004,3,22,0,42.875,289.625,0.17,-1.09,2.45
3/22/2004,2004,3,22,0,43.125,289.375,0.21,-1.67,1.8499999
